fuente;tabla;Anio;DepartamentoCodigo;EstacionAgr;columna;n_registros;n_vacios;n_marcadores_nulo;n_ceros;n_guiones;n_faltantes_csv;n_presentes;porcentaje_faltantes
SNIG;DatosGenerales;2016;2;;CantidadTenedores;2930;0;0;0;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;DepartamentoCodigo;2930;0;0;0;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;EspecializacionMGAPCodigo;2930;2930;0;0;0;2930;0;100,0
SNIG;DatosGenerales;2016;2;;EstratoCodigo;2930;0;0;0;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;GiroCodigo;2930;0;0;0;278;0;2930;0,0
SNIG;DatosGenerales;2016;2;;ID;2930;0;0;0;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;NaturalezaJuridicaCodigo;2930;0;0;21;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;SeccionalPolicialCodigo;2930;0;0;33;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;Superficie;2930;0;0;241;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;SuperficieGanadera;2930;0;0;254;0;0;2930;0,0
SNIG;DatosGenerales;2016;2;;TipoProduccionMGAPCodigo;2930;2930;0;0;0;2930;0;100,0
SNIG;DatosGenerales;2016;2;;UnidadesGanaderas;2930;0;0;612;0;0;2930;0,0
SNIG;DatosGenerales;2016;4;;ActividadCodigo;2000;0;0;2;1942;0;2000;0,0
SNIG;DatosGenerales;2016;4;;Anio;2000;0;0;0;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;AreaEnumeracion;2000;0;0;275;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;AreaSupervision;2000;0;0;275;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;CantidadTenedores;2000;0;0;0;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;DepartamentoCodigo;2000;0;0;0;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;EspecializacionMGAPCodigo;2000;2000;0;0;0;2000;0;100,0
SNIG;DatosGenerales;2016;4;;EstratoCodigo;2000;0;0;0;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;GiroCodigo;2000;0;0;0;148;0;2000;0,0
SNIG;DatosGenerales;2016;4;;ID;2000;0;0;0;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;NaturalezaJuridicaCodigo;2000;0;0;16;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;SeccionalPolicialCodigo;2000;0;0;44;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;Superficie;2000;0;0;207;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;SuperficieGanadera;2000;0;0;226;0;0;2000;0,0
SNIG;DatosGenerales;2016;4;;TipoProduccionMGAPCodigo;2000;2000;0;0;0;2000;0;100,0
SNIG;DatosGenerales;2016;4;;UnidadesGanaderas;2000;0;0;500;0;0;2000;0,0
SNIG;DatosGenerales;2017;15;;ActividadCodigo;1464;0;0;3;1416;0;1464;0,0
SNIG;DatosGenerales;2017;15;;Anio;1464;0;0;0;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;AreaEnumeracion;1464;0;0;352;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;AreaSupervision;1464;0;0;352;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;CantidadTenedores;1464;0;0;0;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;DepartamentoCodigo;1464;0;0;0;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;EspecializacionMGAPCodigo;1464;1464;0;0;0;1464;0;100,0
SNIG;DatosGenerales;2017;15;;EstratoCodigo;1464;0;0;0;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;GiroCodigo;1464;0;0;0;120;0;1464;0,0
SNIG;DatosGenerales;2017;15;;ID;1464;0;0;0;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;NaturalezaJuridicaCodigo;1464;0;0;21;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;SeccionalPolicialCodigo;1464;0;0;35;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;Superficie;1464;0;0;243;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;SuperficieGanadera;1464;0;0;247;0;0;1464;0,0
SNIG;DatosGenerales;2017;15;;TipoProduccionMGAPCodigo;1464;1464;0;0;0;1464;0;100,0
SNIG;DatosGenerales;2017;15;;UnidadesGanaderas;1464;0;0;342;0;0;1464;0,0
SNIG;DatosGenerales;2017;18;;ActividadCodigo;1889;0;0;2;1837;0;1889;0,0
SNIG;DatosGenerales;2017;18;;Anio;1889;0;0;0;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;AreaEnumeracion;1889;0;0;367;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;AreaSupervision;1889;0;0;367;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;CantidadTenedores;1889;0;0;0;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;DepartamentoCodigo;1889;0;0;0;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;EspecializacionMGAPCodigo;1889;1889;0;0;0;1889;0;100,0
SNIG;DatosGenerales;2017;18;;EstratoCodigo;1889;0;0;0;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;GiroCodigo;1889;0;0;0;163;0;1889;0,0
SNIG;DatosGenerales;2017;18;;ID;1889;0;0;0;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;NaturalezaJuridicaCodigo;1889;0;0;22;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;SeccionalPolicialCodigo;1889;0;0;35;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;Superficie;1889;0;0;249;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;SuperficieGanadera;1889;0;0;250;0;0;1889;0,0
SNIG;DatosGenerales;2017;18;;TipoProduccionMGAPCodigo;1889;1889;0;0;0;1889;0;100,0
SNIG;DatosGenerales;2017;18;;UnidadesGanaderas;1889;0;0;373;0;0;1889;0,0
SNIG;DatosGenerales;2017;19;;ActividadCodigo;1271;0;0;1;1227;0;1271;0,0
SNIG;DatosGenerales;2017;19;;Anio;1271;0;0;0;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;AreaEnumeracion;1271;0;0;239;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;AreaSupervision;1271;0;0;239;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;CantidadTenedores;1271;0;0;0;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;DepartamentoCodigo;1271;0;0;0;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;EspecializacionMGAPCodigo;1271;1271;0;0;0;1271;0;100,0
SNIG;DatosGenerales;2017;19;;EstratoCodigo;1271;0;0;0;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;GiroCodigo;1271;0;0;0;94;0;1271;0,0
SNIG;DatosGenerales;2017;19;;ID;1271;0;0;0;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;NaturalezaJuridicaCodigo;1271;0;0;20;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;SeccionalPolicialCodigo;1271;0;0;26;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;Superficie;1271;0;0;185;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;SuperficieGanadera;1271;0;0;189;0;0;1271;0,0
SNIG;DatosGenerales;2017;19;;TipoProduccionMGAPCodigo;1271;1271;0;0;0;1271;0;100,0
SNIG;DatosGenerales;2017;19;;UnidadesGanaderas;1271;0;0;299;0;0;1271;0,0
SNIG;DatosGenerales;2017;2;;ActividadCodigo;2802;0;0;8;2757;0;2802;0,0
SNIG;DatosGenerales;2017;2;;Anio;2802;0;0;0;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;AreaEnumeracion;2802;0;0;343;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;AreaSupervision;2802;0;0;343;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;CantidadTenedores;2802;0;0;0;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;DepartamentoCodigo;2802;0;0;0;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;EspecializacionMGAPCodigo;2802;2802;0;0;0;2802;0;100,0
SNIG;DatosGenerales;2017;2;;EstratoCodigo;2802;0;0;0;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;GiroCodigo;2802;0;0;0;182;0;2802;0,0
SNIG;DatosGenerales;2017;2;;ID;2802;0;0;0;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;NaturalezaJuridicaCodigo;2802;0;0;21;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;SeccionalPolicialCodigo;2802;0;0;31;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;Superficie;2802;0;0;224;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;SuperficieGanadera;2802;0;0;236;0;0;2802;0,0
SNIG;DatosGenerales;2017;2;;TipoProduccionMGAPCodigo;2802;2802;0;0;0;2802;0;100,0
SNIG;DatosGenerales;2017;2;;UnidadesGanaderas;2802;0;0;610;0;0;2802;0,0
SNIG;DatosGenerales;2017;4;;ActividadCodigo;1969;0;0;2;1914;0;1969;0,0
SNIG;DatosGenerales;2017;4;;Anio;1969;0;0;0;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;AreaEnumeracion;1969;0;0;272;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;AreaSupervision;1969;0;0;272;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;CantidadTenedores;1969;0;0;0;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;DepartamentoCodigo;1969;0;0;0;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;EspecializacionMGAPCodigo;1969;1969;0;0;0;1969;0;100,0
SNIG;DatosGenerales;2017;4;;EstratoCodigo;1969;0;0;0;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;GiroCodigo;1969;0;0;0;151;0;1969;0,0
SNIG;DatosGenerales;2017;4;;ID;1969;0;0;0;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;NaturalezaJuridicaCodigo;1969;0;0;15;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;SeccionalPolicialCodigo;1969;0;0;43;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;Superficie;1969;0;0;204;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;SuperficieGanadera;1969;0;0;229;0;0;1969;0,0
SNIG;DatosGenerales;2017;4;;TipoProduccionMGAPCodigo;1969;1969;0;0;0;1969;0;100,0
SNIG;DatosGenerales;2017;4;;UnidadesGanaderas;1969;0;0;496;0;0;1969;0,0
SNIG;DatosGenerales;2018;15;;ActividadCodigo;1476;0;0;2;1426;0;1476;0,0
SNIG;DatosGenerales;2018;15;;Anio;1476;0;0;0;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;AreaEnumeracion;1476;0;0;356;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;AreaSupervision;1476;0;0;356;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;CantidadTenedores;1476;0;0;0;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;DepartamentoCodigo;1476;0;0;0;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;EspecializacionMGAPCodigo;1476;1476;0;0;0;1476;0;100,0
SNIG;DatosGenerales;2018;15;;EstratoCodigo;1476;0;0;0;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;GiroCodigo;1476;0;0;0;99;0;1476;0,0
SNIG;DatosGenerales;2018;15;;ID;1476;0;0;0;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;NaturalezaJuridicaCodigo;1476;0;0;20;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;SeccionalPolicialCodigo;1476;0;0;35;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;Superficie;1476;0;0;245;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;SuperficieGanadera;1476;0;0;249;0;0;1476;0,0
SNIG;DatosGenerales;2018;15;;TipoProduccionMGAPCodigo;1476;1476;0;0;0;1476;0;100,0
SNIG;DatosGenerales;2018;15;;UnidadesGanaderas;1476;0;0;342;0;0;1476;0,0
SNIG;DatosGenerales;2018;18;;ActividadCodigo;1837;0;0;2;1785;0;1837;0,0
SNIG;DatosGenerales;2018;18;;Anio;1837;0;0;0;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;AreaEnumeracion;1837;0;0;377;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;AreaSupervision;1837;0;0;377;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;CantidadTenedores;1837;0;0;0;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;DepartamentoCodigo;1837;0;0;0;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;EspecializacionMGAPCodigo;1837;1837;0;0;0;1837;0;100,0
SNIG;DatosGenerales;2018;18;;EstratoCodigo;1837;0;0;0;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;GiroCodigo;1837;0;0;0;145;0;1837;0,0
SNIG;DatosGenerales;2018;18;;ID;1837;0;0;0;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;NaturalezaJuridicaCodigo;1837;0;0;19;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;SeccionalPolicialCodigo;1837;0;0;32;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;Superficie;1837;0;0;240;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;SuperficieGanadera;1837;0;0;240;0;0;1837;0,0
SNIG;DatosGenerales;2018;18;;TipoProduccionMGAPCodigo;1837;1837;0;0;0;1837;0;100,0
SNIG;DatosGenerales;2018;18;;UnidadesGanaderas;1837;0;0;369;0;0;1837;0,0
SNIG;DatosGenerales;2018;19;;ActividadCodigo;1224;0;0;1;1184;0;1224;0,0
SNIG;DatosGenerales;2018;19;;Anio;1224;0;0;0;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;AreaEnumeracion;1224;0;0;228;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;AreaSupervision;1224;0;0;228;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;CantidadTenedores;1224;0;0;0;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;DepartamentoCodigo;1224;0;0;0;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;EspecializacionMGAPCodigo;1224;1224;0;0;0;1224;0;100,0
SNIG;DatosGenerales;2018;19;;EstratoCodigo;1224;0;0;0;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;GiroCodigo;1224;0;0;0;59;0;1224;0,0
SNIG;DatosGenerales;2018;19;;ID;1224;0;0;0;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;NaturalezaJuridicaCodigo;1224;0;0;18;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;SeccionalPolicialCodigo;1224;0;0;23;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;Superficie;1224;0;0;167;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;SuperficieGanadera;1224;0;0;171;0;0;1224;0,0
SNIG;DatosGenerales;2018;19;;TipoProduccionMGAPCodigo;1224;1224;0;0;0;1224;0;100,0
SNIG;DatosGenerales;2018;19;;UnidadesGanaderas;1224;0;0;301;0;0;1224;0,0
SNIG;DatosGenerales;2018;2;;ActividadCodigo;2660;0;0;5;2622;0;2660;0,0
SNIG;DatosGenerales;2018;2;;Anio;2660;0;0;0;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;AreaEnumeracion;2660;0;0;402;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;AreaSupervision;2660;0;0;402;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;CantidadTenedores;2660;0;0;0;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;DepartamentoCodigo;2660;0;0;0;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;EspecializacionMGAPCodigo;2660;2660;0;0;0;2660;0;100,0
SNIG;DatosGenerales;2018;2;;EstratoCodigo;2660;0;0;0;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;GiroCodigo;2660;0;0;0;204;0;2660;0,0
SNIG;DatosGenerales;2018;2;;ID;2660;0;0;0;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;NaturalezaJuridicaCodigo;2660;0;0;13;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;SeccionalPolicialCodigo;2660;0;0;24;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;Superficie;2660;0;0;214;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;SuperficieGanadera;2660;0;0;226;0;0;2660;0,0
SNIG;DatosGenerales;2018;2;;TipoProduccionMGAPCodigo;2660;2660;0;0;0;2660;0;100,0
SNIG;DatosGenerales;2018;2;;UnidadesGanaderas;2660;0;0;579;0;0;2660;0,0
SNIG;DatosGenerales;2018;4;;ActividadCodigo;1935;0;0;2;1879;0;1935;0,0
SNIG;DatosGenerales;2018;4;;Anio;1935;0;0;0;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;AreaEnumeracion;1935;0;0;333;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;AreaSupervision;1935;0;0;333;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;CantidadTenedores;1935;0;0;0;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;DepartamentoCodigo;1935;0;0;0;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;EspecializacionMGAPCodigo;1935;1935;0;0;0;1935;0;100,0
SNIG;DatosGenerales;2018;4;;EstratoCodigo;1935;0;0;0;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;GiroCodigo;1935;0;0;0;119;0;1935;0,0
SNIG;DatosGenerales;2018;4;;ID;1935;0;0;0;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;NaturalezaJuridicaCodigo;1935;0;0;8;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;SeccionalPolicialCodigo;1935;0;0;42;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;Superficie;1935;0;0;196;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;SuperficieGanadera;1935;0;0;212;0;0;1935;0,0
SNIG;DatosGenerales;2018;4;;TipoProduccionMGAPCodigo;1935;1935;0;0;0;1935;0;100,0
SNIG;DatosGenerales;2018;4;;UnidadesGanaderas;1935;0;0;499;0;0;1935;0,0
SNIG;DatosGenerales;2019;15;;ActividadCodigo;1414;0;0;3;1363;0;1414;0,0
SNIG;DatosGenerales;2019;15;;Anio;1414;0;0;0;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;AreaEnumeracion;1414;0;0;318;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;AreaSupervision;1414;0;0;318;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;CantidadTenedores;1414;0;0;0;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;DepartamentoCodigo;1414;0;0;0;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;EspecializacionMGAPCodigo;1414;1414;0;0;0;1414;0;100,0
SNIG;DatosGenerales;2019;15;;EstratoCodigo;1414;0;0;0;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;GiroCodigo;1414;0;0;0;69;0;1414;0,0
SNIG;DatosGenerales;2019;15;;ID;1414;0;0;0;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;NaturalezaJuridicaCodigo;1414;0;0;7;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;SeccionalPolicialCodigo;1414;0;0;33;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;Superficie;1414;0;0;213;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;SuperficieGanadera;1414;0;0;213;0;0;1414;0,0
SNIG;DatosGenerales;2019;15;;TipoProduccionMGAPCodigo;1414;1414;0;0;0;1414;0;100,0
SNIG;DatosGenerales;2019;15;;UnidadesGanaderas;1414;0;0;326;0;0;1414;0,0
SNIG;DatosGenerales;2019;18;;ActividadCodigo;1823;0;0;2;1775;0;1823;0,0
SNIG;DatosGenerales;2019;18;;Anio;1823;0;0;0;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;AreaEnumeracion;1823;0;0;358;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;AreaSupervision;1823;0;0;358;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;CantidadTenedores;1823;0;0;0;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;DepartamentoCodigo;1823;0;0;0;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;EspecializacionMGAPCodigo;1823;1823;0;0;0;1823;0;100,0
SNIG;DatosGenerales;2019;18;;EstratoCodigo;1823;0;0;0;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;GiroCodigo;1823;0;0;0;134;0;1823;0,0
SNIG;DatosGenerales;2019;18;;ID;1823;0;0;0;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;NaturalezaJuridicaCodigo;1823;0;0;6;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;SeccionalPolicialCodigo;1823;0;0;30;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;Superficie;1823;0;0;223;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;SuperficieGanadera;1823;0;0;223;0;0;1823;0,0
SNIG;DatosGenerales;2019;18;;TipoProduccionMGAPCodigo;1823;1823;0;0;0;1823;0;100,0
SNIG;DatosGenerales;2019;18;;UnidadesGanaderas;1823;0;0;378;0;0;1823;0,0
SNIG;DatosGenerales;2019;19;;ActividadCodigo;1203;0;0;1;1166;0;1203;0,0
SNIG;DatosGenerales;2019;19;;Anio;1203;0;0;0;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;AreaEnumeracion;1203;0;0;227;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;AreaSupervision;1203;0;0;227;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;CantidadTenedores;1203;0;0;0;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;DepartamentoCodigo;1203;0;0;0;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;EspecializacionMGAPCodigo;1203;1203;0;0;0;1203;0;100,0
SNIG;DatosGenerales;2019;19;;EstratoCodigo;1203;0;0;0;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;GiroCodigo;1203;0;0;0;41;0;1203;0,0
SNIG;DatosGenerales;2019;19;;ID;1203;0;0;0;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;NaturalezaJuridicaCodigo;1203;0;0;6;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;SeccionalPolicialCodigo;1203;0;0;22;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;Superficie;1203;0;0;164;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;SuperficieGanadera;1203;0;0;166;0;0;1203;0,0
SNIG;DatosGenerales;2019;19;;TipoProduccionMGAPCodigo;1203;1203;0;0;0;1203;0;100,0
SNIG;DatosGenerales;2019;19;;UnidadesGanaderas;1203;0;0;309;0;0;1203;0,0
SNIG;DatosGenerales;2019;2;;ActividadCodigo;2531;0;0;8;2489;0;2531;0,0
SNIG;DatosGenerales;2019;2;;Anio;2531;0;0;0;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;AreaEnumeracion;2531;0;0;369;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;AreaSupervision;2531;0;0;369;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;CantidadTenedores;2531;0;0;0;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;DepartamentoCodigo;2531;0;0;0;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;EspecializacionMGAPCodigo;2531;2531;0;0;0;2531;0;100,0
SNIG;DatosGenerales;2019;2;;EstratoCodigo;2531;0;0;0;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;GiroCodigo;2531;0;0;0;145;0;2531;0,0
SNIG;DatosGenerales;2019;2;;ID;2531;0;0;0;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;NaturalezaJuridicaCodigo;2531;0;0;2;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;SeccionalPolicialCodigo;2531;0;0;25;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;Superficie;2531;0;0;198;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;SuperficieGanadera;2531;0;0;211;0;0;2531;0,0
SNIG;DatosGenerales;2019;2;;TipoProduccionMGAPCodigo;2531;2531;0;0;0;2531;0;100,0
SNIG;DatosGenerales;2019;2;;UnidadesGanaderas;2531;0;0;569;0;0;2531;0,0
SNIG;DatosGenerales;2019;4;;ActividadCodigo;1908;0;0;2;1857;0;1908;0,0
SNIG;DatosGenerales;2019;4;;Anio;1908;0;0;0;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;AreaEnumeracion;1908;0;0;301;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;AreaSupervision;1908;0;0;301;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;CantidadTenedores;1908;0;0;0;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;DepartamentoCodigo;1908;0;0;0;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;EspecializacionMGAPCodigo;1908;1908;0;0;0;1908;0;100,0
SNIG;DatosGenerales;2019;4;;EstratoCodigo;1908;0;0;0;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;GiroCodigo;1908;0;0;0;98;0;1908;0,0
SNIG;DatosGenerales;2019;4;;ID;1908;0;0;0;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;NaturalezaJuridicaCodigo;1908;0;0;6;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;SeccionalPolicialCodigo;1908;0;0;37;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;Superficie;1908;0;0;181;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;SuperficieGanadera;1908;0;0;199;0;0;1908;0,0
SNIG;DatosGenerales;2019;4;;TipoProduccionMGAPCodigo;1908;1908;0;0;0;1908;0;100,0
SNIG;DatosGenerales;2019;4;;UnidadesGanaderas;1908;0;0;486;0;0;1908;0,0
SNIG;DatosGenerales;2020;15;;ActividadCodigo;1483;0;0;2;1433;0;1483;0,0
SNIG;DatosGenerales;2020;15;;Anio;1483;0;0;0;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;AreaEnumeracion;1483;0;0;186;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;AreaSupervision;1483;0;0;186;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;CantidadTenedores;1483;0;0;0;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;DepartamentoCodigo;1483;0;0;0;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;EspecializacionMGAPCodigo;1483;1483;0;0;0;1483;0;100,0
SNIG;DatosGenerales;2020;15;;EstratoCodigo;1483;0;0;0;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;GiroCodigo;1483;0;0;0;83;0;1483;0,0
SNIG;DatosGenerales;2020;15;;ID;1483;0;0;0;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;NaturalezaJuridicaCodigo;1483;0;0;7;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;SeccionalPolicialCodigo;1483;0;0;31;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;Superficie;1483;0;0;337;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;SuperficieGanadera;1483;0;0;338;0;0;1483;0,0
SNIG;DatosGenerales;2020;15;;TipoProduccionMGAPCodigo;1483;1483;0;0;0;1483;0;100,0
